"","X","country","survey","year","obs","admin_level","admin1_num","urban","fever","access","formal","hcnobeds","hcbeds","opd","chw","test","fline","othrantimal","compl_f","compl_i","eff_cov","scaling","imputed","county"
"1",2,"Kenya","KEKR42FL2003.DTA",2003,697,"region",2,"0,137198702900632","0,488530536217526","0,724356841369832","0,619731778758505","0,493129231589026","0,279476643756847","0,227394124654127","0",NA,"0,107870909677499","0,0687914000376169","0,583489513799796","0,793183887967487","0,432250690995638","0,596737224402007",FALSE,"Kiambu"
"2",2,"Kenya","KEKR42FL2003.DTA",2003,697,"region",2,"0,137198702900632","0,488530536217526","0,724356841369832","0,619731778758505","0,493129231589026","0,279476643756847","0,227394124654127","0",NA,"0,107870909677499","0,0687914000376169","0,583489513799796","0,793183887967487","0,432250690995638","0,596737224402007",FALSE,"Muranga"
"3",2,"Kenya","KEKR42FL2003.DTA",2003,697,"region",2,"0,137198702900632","0,488530536217526","0,724356841369832","0,619731778758505","0,493129231589026","0,279476643756847","0,227394124654127","0",NA,"0,107870909677499","0,0687914000376169","0,583489513799796","0,793183887967487","0,432250690995638","0,596737224402007",FALSE,"Kirinyaga"
"4",2,"Kenya","KEKR42FL2003.DTA",2003,697,"region",2,"0,137198702900632","0,488530536217526","0,724356841369832","0,619731778758505","0,493129231589026","0,279476643756847","0,227394124654127","0",NA,"0,107870909677499","0,0687914000376169","0,583489513799796","0,793183887967487","0,432250690995638","0,596737224402007",FALSE,"Nyeri"
"5",2,"Kenya","KEKR42FL2003.DTA",2003,697,"region",2,"0,137198702900632","0,488530536217526","0,724356841369832","0,619731778758505","0,493129231589026","0,279476643756847","0,227394124654127","0",NA,"0,107870909677499","0,0687914000376169","0,583489513799796","0,793183887967487","0,432250690995638","0,596737224402007",FALSE,"Nyandarua"
"6",3,"Kenya","KEKR42FL2003.DTA",2003,647,"region",3,"0,322477016452953","0,406903308583969","0,685470241289983","0,854346709051603","0,569430937685959","0,312391692045679","0,107262896361593","0,0109144739067691",NA,"0,253846778715537","0,158415600791855","0,608184063760464","0,688291188574166","0,445659571586589","0,650151596293816",FALSE,"Tana River"
"7",3,"Kenya","KEKR42FL2003.DTA",2003,647,"region",3,"0,322477016452953","0,406903308583969","0,685470241289983","0,854346709051603","0,569430937685959","0,312391692045679","0,107262896361593","0,0109144739067691",NA,"0,253846778715537","0,158415600791855","0,608184063760464","0,688291188574166","0,445659571586589","0,650151596293816",FALSE,"Mombasa"
"8",3,"Kenya","KEKR42FL2003.DTA",2003,647,"region",3,"0,322477016452953","0,406903308583969","0,685470241289983","0,854346709051603","0,569430937685959","0,312391692045679","0,107262896361593","0,0109144739067691",NA,"0,253846778715537","0,158415600791855","0,608184063760464","0,688291188574166","0,445659571586589","0,650151596293816",FALSE,"Kilifi"
"9",3,"Kenya","KEKR42FL2003.DTA",2003,647,"region",3,"0,322477016452953","0,406903308583969","0,685470241289983","0,854346709051603","0,569430937685959","0,312391692045679","0,107262896361593","0,0109144739067691",NA,"0,253846778715537","0,158415600791855","0,608184063760464","0,688291188574166","0,445659571586589","0,650151596293816",FALSE,"Kwale"
"10",3,"Kenya","KEKR42FL2003.DTA",2003,647,"region",3,"0,322477016452953","0,406903308583969","0,685470241289983","0,854346709051603","0,569430937685959","0,312391692045679","0,107262896361593","0,0109144739067691",NA,"0,253846778715537","0,158415600791855","0,608184063760464","0,688291188574166","0,445659571586589","0,650151596293816",FALSE,"Lamu"
"11",3,"Kenya","KEKR42FL2003.DTA",2003,647,"region",3,"0,322477016452953","0,406903308583969","0,685470241289983","0,854346709051603","0,569430937685959","0,312391692045679","0,107262896361593","0,0109144739067691",NA,"0,253846778715537","0,158415600791855","0,608184063760464","0,688291188574166","0,445659571586589","0,650151596293816",FALSE,"Taita Taveta"
"12",4,"Kenya","KEKR42FL2003.DTA",2003,654,"region",4,"0,0444439030597956","0,270897197039611","0,671143984042166","0,837624902664624","0,406819636395152","0,301811128603588","0,279813927247802","0,0115553077534591",NA,"0,240606273234036","0,173419812755719","0,551398268896149","0,763792271403316","0,427691827513671","0,63725793225139",FALSE,"Kitui"
"13",4,"Kenya","KEKR42FL2003.DTA",2003,654,"region",4,"0,0444439030597956","0,270897197039611","0,671143984042166","0,837624902664624","0,406819636395152","0,301811128603588","0,279813927247802","0,0115553077534591",NA,"0,240606273234036","0,173419812755719","0,551398268896149","0,763792271403316","0,427691827513671","0,63725793225139",FALSE,"Marsabit"
"14",4,"Kenya","KEKR42FL2003.DTA",2003,654,"region",4,"0,0444439030597956","0,270897197039611","0,671143984042166","0,837624902664624","0,406819636395152","0,301811128603588","0,279813927247802","0,0115553077534591",NA,"0,240606273234036","0,173419812755719","0,551398268896149","0,763792271403316","0,427691827513671","0,63725793225139",FALSE,"Makueni"
"15",4,"Kenya","KEKR42FL2003.DTA",2003,654,"region",4,"0,0444439030597956","0,270897197039611","0,671143984042166","0,837624902664624","0,406819636395152","0,301811128603588","0,279813927247802","0,0115553077534591",NA,"0,240606273234036","0,173419812755719","0,551398268896149","0,763792271403316","0,427691827513671","0,63725793225139",FALSE,"Machakos"
"16",4,"Kenya","KEKR42FL2003.DTA",2003,654,"region",4,"0,0444439030597956","0,270897197039611","0,671143984042166","0,837624902664624","0,406819636395152","0,301811128603588","0,279813927247802","0,0115553077534591",NA,"0,240606273234036","0,173419812755719","0,551398268896149","0,763792271403316","0,427691827513671","0,63725793225139",FALSE,"Meru"
"17",4,"Kenya","KEKR42FL2003.DTA",2003,654,"region",4,"0,0444439030597956","0,270897197039611","0,671143984042166","0,837624902664624","0,406819636395152","0,301811128603588","0,279813927247802","0,0115553077534591",NA,"0,240606273234036","0,173419812755719","0,551398268896149","0,763792271403316","0,427691827513671","0,63725793225139",FALSE,"Embu"
"18",4,"Kenya","KEKR42FL2003.DTA",2003,654,"region",4,"0,0444439030597956","0,270897197039611","0,671143984042166","0,837624902664624","0,406819636395152","0,301811128603588","0,279813927247802","0,0115553077534591",NA,"0,240606273234036","0,173419812755719","0,551398268896149","0,763792271403316","0,427691827513671","0,63725793225139",FALSE,"Isiolo"
"19",4,"Kenya","KEKR42FL2003.DTA",2003,654,"region",4,"0,0444439030597956","0,270897197039611","0,671143984042166","0,837624902664624","0,406819636395152","0,301811128603588","0,279813927247802","0,0115553077534591",NA,"0,240606273234036","0,173419812755719","0,551398268896149","0,763792271403316","0,427691827513671","0,63725793225139",FALSE,"Tharaka-Nithi"
"20",1,"Kenya","KEKR42FL2003.DTA",2003,508,"region",1,"1","0,384538776537224","0,753329891072053","0,739682768688917","0,356657405255562","0,528287141339485","0,10493350320314","0,0101219502018131",NA,"0,0487581365621758","0,051230996590874","0,341808127448955","0,776695305308377","0,433673481856234","0,575675394001796",FALSE,"Nairobi"
"21",8,"Kenya","KEKR42FL2003.DTA",2003,404,"region",8,"0,173414109678344","0,229394072468078","0,421385046333626","0,698068666362679","0,537571793047399","0,13369789307912","0,289330764650479","0,0393995492230019",NA,"0,389049650303567","0,250650246529323","0,56542386266808","0,760553487867893","0,256159119025158","0,607897981321215",FALSE,"Wajir"
"22",8,"Kenya","KEKR42FL2003.DTA",2003,404,"region",8,"0,173414109678344","0,229394072468078","0,421385046333626","0,698068666362679","0,537571793047399","0,13369789307912","0,289330764650479","0,0393995492230019",NA,"0,389049650303567","0,250650246529323","0,56542386266808","0,760553487867893","0,256159119025158","0,607897981321215",FALSE,"Mandera"
"23",8,"Kenya","KEKR42FL2003.DTA",2003,404,"region",8,"0,173414109678344","0,229394072468078","0,421385046333626","0,698068666362679","0,537571793047399","0,13369789307912","0,289330764650479","0,0393995492230019",NA,"0,389049650303567","0,250650246529323","0,56542386266808","0,760553487867893","0,256159119025158","0,607897981321215",FALSE,"Garissa"
"24",5,"Kenya","KEKR42FL2003.DTA",2003,678,"region",5,"0,0876209292304731","0,480339421838389","0,674377846542462","0,631636149948497","0,484172902735425","0,413274485777721","0,0788773043213697","0,0236753071654848",NA,"0,223687400927145","0,172728947831989","0,594173119198799","0,415855020262451","0,375038628159888","0,556125368119241",FALSE,"Migori"
"25",5,"Kenya","KEKR42FL2003.DTA",2003,678,"region",5,"0,0876209292304731","0,480339421838389","0,674377846542462","0,631636149948497","0,484172902735425","0,413274485777721","0,0788773043213697","0,0236753071654848",NA,"0,223687400927145","0,172728947831989","0,594173119198799","0,415855020262451","0,375038628159888","0,556125368119241",FALSE,"Kisii"
"26",5,"Kenya","KEKR42FL2003.DTA",2003,678,"region",5,"0,0876209292304731","0,480339421838389","0,674377846542462","0,631636149948497","0,484172902735425","0,413274485777721","0,0788773043213697","0,0236753071654848",NA,"0,223687400927145","0,172728947831989","0,594173119198799","0,415855020262451","0,375038628159888","0,556125368119241",FALSE,"Kisumu"
"27",5,"Kenya","KEKR42FL2003.DTA",2003,678,"region",5,"0,0876209292304731","0,480339421838389","0,674377846542462","0,631636149948497","0,484172902735425","0,413274485777721","0,0788773043213697","0,0236753071654848",NA,"0,223687400927145","0,172728947831989","0,594173119198799","0,415855020262451","0,375038628159888","0,556125368119241",FALSE,"Homa Bay"
"28",5,"Kenya","KEKR42FL2003.DTA",2003,678,"region",5,"0,0876209292304731","0,480339421838389","0,674377846542462","0,631636149948497","0,484172902735425","0,413274485777721","0,0788773043213697","0,0236753071654848",NA,"0,223687400927145","0,172728947831989","0,594173119198799","0,415855020262451","0,375038628159888","0,556125368119241",FALSE,"Nyamira"
"29",5,"Kenya","KEKR42FL2003.DTA",2003,678,"region",5,"0,0876209292304731","0,480339421838389","0,674377846542462","0,631636149948497","0,484172902735425","0,413274485777721","0,0788773043213697","0,0236753071654848",NA,"0,223687400927145","0,172728947831989","0,594173119198799","0,415855020262451","0,375038628159888","0,556125368119241",FALSE,"Siaya"
"30",6,"Kenya","KEKR42FL2003.DTA",2003,1121,"region",6,"0,169827279210152","0,357761886315198","0,671110196105375","0,713224352417139","0,505775886425403","0,393524272986533","0,0888744582544817","0,0118253823335819",NA,"0,119517747576125","0,121266707926992","0,57031683382439","0,202355212012556","0,376104876170517","0,560421937191762",FALSE,"Nandi"
"31",6,"Kenya","KEKR42FL2003.DTA",2003,1121,"region",6,"0,169827279210152","0,357761886315198","0,671110196105375","0,713224352417139","0,505775886425403","0,393524272986533","0,0888744582544817","0,0118253823335819",NA,"0,119517747576125","0,121266707926992","0,57031683382439","0,202355212012556","0,376104876170517","0,560421937191762",FALSE,"Baringo"
"32",6,"Kenya","KEKR42FL2003.DTA",2003,1121,"region",6,"0,169827279210152","0,357761886315198","0,671110196105375","0,713224352417139","0,505775886425403","0,393524272986533","0,0888744582544817","0,0118253823335819",NA,"0,119517747576125","0,121266707926992","0,57031683382439","0,202355212012556","0,376104876170517","0,560421937191762",FALSE,"Elgeyo-Marakwet"
"33",6,"Kenya","KEKR42FL2003.DTA",2003,1121,"region",6,"0,169827279210152","0,357761886315198","0,671110196105375","0,713224352417139","0,505775886425403","0,393524272986533","0,0888744582544817","0,0118253823335819",NA,"0,119517747576125","0,121266707926992","0,57031683382439","0,202355212012556","0,376104876170517","0,560421937191762",FALSE,"Kericho"
"34",6,"Kenya","KEKR42FL2003.DTA",2003,1121,"region",6,"0,169827279210152","0,357761886315198","0,671110196105375","0,713224352417139","0,505775886425403","0,393524272986533","0,0888744582544817","0,0118253823335819",NA,"0,119517747576125","0,121266707926992","0,57031683382439","0,202355212012556","0,376104876170517","0,560421937191762",FALSE,"Bomet"
"35",6,"Kenya","KEKR42FL2003.DTA",2003,1121,"region",6,"0,169827279210152","0,357761886315198","0,671110196105375","0,713224352417139","0,505775886425403","0,393524272986533","0,0888744582544817","0,0118253823335819",NA,"0,119517747576125","0,121266707926992","0,57031683382439","0,202355212012556","0,376104876170517","0,560421937191762",FALSE,"Narok"
"36",6,"Kenya","KEKR42FL2003.DTA",2003,1121,"region",6,"0,169827279210152","0,357761886315198","0,671110196105375","0,713224352417139","0,505775886425403","0,393524272986533","0,0888744582544817","0,0118253823335819",NA,"0,119517747576125","0,121266707926992","0,57031683382439","0,202355212012556","0,376104876170517","0,560421937191762",FALSE,"Uasin Gishu"
"37",6,"Kenya","KEKR42FL2003.DTA",2003,1121,"region",6,"0,169827279210152","0,357761886315198","0,671110196105375","0,713224352417139","0,505775886425403","0,393524272986533","0,0888744582544817","0,0118253823335819",NA,"0,119517747576125","0,121266707926992","0,57031683382439","0,202355212012556","0,376104876170517","0,560421937191762",FALSE,"Samburu"
"38",6,"Kenya","KEKR42FL2003.DTA",2003,1121,"region",6,"0,169827279210152","0,357761886315198","0,671110196105375","0,713224352417139","0,505775886425403","0,393524272986533","0,0888744582544817","0,0118253823335819",NA,"0,119517747576125","0,121266707926992","0,57031683382439","0,202355212012556","0,376104876170517","0,560421937191762",FALSE,"Nakuru"
"39",6,"Kenya","KEKR42FL2003.DTA",2003,1121,"region",6,"0,169827279210152","0,357761886315198","0,671110196105375","0,713224352417139","0,505775886425403","0,393524272986533","0,0888744582544817","0,0118253823335819",NA,"0,119517747576125","0,121266707926992","0,57031683382439","0,202355212012556","0,376104876170517","0,560421937191762",FALSE,"Turkana"
"40",6,"Kenya","KEKR42FL2003.DTA",2003,1121,"region",6,"0,169827279210152","0,357761886315198","0,671110196105375","0,713224352417139","0,505775886425403","0,393524272986533","0,0888744582544817","0,0118253823335819",NA,"0,119517747576125","0,121266707926992","0,57031683382439","0,202355212012556","0,376104876170517","0,560421937191762",FALSE,"Kajiado"
"41",6,"Kenya","KEKR42FL2003.DTA",2003,1121,"region",6,"0,169827279210152","0,357761886315198","0,671110196105375","0,713224352417139","0,505775886425403","0,393524272986533","0,0888744582544817","0,0118253823335819",NA,"0,119517747576125","0,121266707926992","0,57031683382439","0,202355212012556","0,376104876170517","0,560421937191762",FALSE,"Trans Nzoia"
"42",6,"Kenya","KEKR42FL2003.DTA",2003,1121,"region",6,"0,169827279210152","0,357761886315198","0,671110196105375","0,713224352417139","0,505775886425403","0,393524272986533","0,0888744582544817","0,0118253823335819",NA,"0,119517747576125","0,121266707926992","0,57031683382439","0,202355212012556","0,376104876170517","0,560421937191762",FALSE,"West Pokot"
"43",6,"Kenya","KEKR42FL2003.DTA",2003,1121,"region",6,"0,169827279210152","0,357761886315198","0,671110196105375","0,713224352417139","0,505775886425403","0,393524272986533","0,0888744582544817","0,0118253823335819",NA,"0,119517747576125","0,121266707926992","0,57031683382439","0,202355212012556","0,376104876170517","0,560421937191762",FALSE,"Laikipia"
"44",7,"Kenya","KEKR42FL2003.DTA",2003,738,"region",7,"0,0823586331713923","0,572020498876526","0,652387668128354","0,541018020064994","0,467558059040004","0,357797327322921","0,151263758644739","0,0233808549923369",NA,"0,307192339280089","0,219795532051802","0,658312309298775","0,456802780677301","0,351982322283794","0,539529392536805",FALSE,"Kakamega"
"45",7,"Kenya","KEKR42FL2003.DTA",2003,738,"region",7,"0,0823586331713923","0,572020498876526","0,652387668128354","0,541018020064994","0,467558059040004","0,357797327322921","0,151263758644739","0,0233808549923369",NA,"0,307192339280089","0,219795532051802","0,658312309298775","0,456802780677301","0,351982322283794","0,539529392536805",FALSE,"Busia"
"46",7,"Kenya","KEKR42FL2003.DTA",2003,738,"region",7,"0,0823586331713923","0,572020498876526","0,652387668128354","0,541018020064994","0,467558059040004","0,357797327322921","0,151263758644739","0,0233808549923369",NA,"0,307192339280089","0,219795532051802","0,658312309298775","0,456802780677301","0,351982322283794","0,539529392536805",FALSE,"Vihiga"
"47",7,"Kenya","KEKR42FL2003.DTA",2003,738,"region",7,"0,0823586331713923","0,572020498876526","0,652387668128354","0,541018020064994","0,467558059040004","0,357797327322921","0,151263758644739","0,0233808549923369",NA,"0,307192339280089","0,219795532051802","0,658312309298775","0,456802780677301","0,351982322283794","0,539529392536805",FALSE,"Bungoma"
"48",2,"Kenya","KEKR52FL.DTA",2009,460,"region",2,"0,200571301232563","0,26544874235927","0,513924021900773","0,879193595086179","0,37574782002393","0,317381436391239","0,306870743584831","0",NA,"0,131566345057711","0,0956374424954549","0,593404994385612","0,47472399550849","0,331479489672925","0,644997072615778",TRUE,"Kiambu"
"49",2,"Kenya","KEKR52FL.DTA",2009,460,"region",2,"0,200571301232563","0,26544874235927","0,513924021900773","0,879193595086179","0,37574782002393","0,317381436391239","0,306870743584831","0",NA,"0,131566345057711","0,0956374424954549","0,593404994385612","0,47472399550849","0,331479489672925","0,644997072615778",TRUE,"Muranga"
"50",2,"Kenya","KEKR52FL.DTA",2009,460,"region",2,"0,200571301232563","0,26544874235927","0,513924021900773","0,879193595086179","0,37574782002393","0,317381436391239","0,306870743584831","0",NA,"0,131566345057711","0,0956374424954549","0,593404994385612","0,47472399550849","0,331479489672925","0,644997072615778",TRUE,"Kirinyaga"
"51",2,"Kenya","KEKR52FL.DTA",2009,460,"region",2,"0,200571301232563","0,26544874235927","0,513924021900773","0,879193595086179","0,37574782002393","0,317381436391239","0,306870743584831","0",NA,"0,131566345057711","0,0956374424954549","0,593404994385612","0,47472399550849","0,331479489672925","0,644997072615778",TRUE,"Nyeri"
"52",2,"Kenya","KEKR52FL.DTA",2009,460,"region",2,"0,200571301232563","0,26544874235927","0,513924021900773","0,879193595086179","0,37574782002393","0,317381436391239","0,306870743584831","0",NA,"0,131566345057711","0,0956374424954549","0,593404994385612","0,47472399550849","0,331479489672925","0,644997072615778",TRUE,"Nyandarua"
"53",3,"Kenya","KEKR52FL.DTA",2009,831,"region",3,"0,443879571352711","0,349627718237184","0,725043389061389","0,779921486102966","0,667240549689252","0,135129585384696","0,192229288786434","0,00540057613961791",NA,"0,149877159737757","0,105885927727174","0,591382673166474","0","0,418964801763867","0,577847902738953",FALSE,"Tana River"
"54",3,"Kenya","KEKR52FL.DTA",2009,831,"region",3,"0,443879571352711","0,349627718237184","0,725043389061389","0,779921486102966","0,667240549689252","0,135129585384696","0,192229288786434","0,00540057613961791",NA,"0,149877159737757","0,105885927727174","0,591382673166474","0","0,418964801763867","0,577847902738953",FALSE,"Mombasa"
"55",3,"Kenya","KEKR52FL.DTA",2009,831,"region",3,"0,443879571352711","0,349627718237184","0,725043389061389","0,779921486102966","0,667240549689252","0,135129585384696","0,192229288786434","0,00540057613961791",NA,"0,149877159737757","0,105885927727174","0,591382673166474","0","0,418964801763867","0,577847902738953",FALSE,"Kilifi"
"56",3,"Kenya","KEKR52FL.DTA",2009,831,"region",3,"0,443879571352711","0,349627718237184","0,725043389061389","0,779921486102966","0,667240549689252","0,135129585384696","0,192229288786434","0,00540057613961791",NA,"0,149877159737757","0,105885927727174","0,591382673166474","0","0,418964801763867","0,577847902738953",FALSE,"Kwale"
"57",3,"Kenya","KEKR52FL.DTA",2009,831,"region",3,"0,443879571352711","0,349627718237184","0,725043389061389","0,779921486102966","0,667240549689252","0,135129585384696","0,192229288786434","0,00540057613961791",NA,"0,149877159737757","0,105885927727174","0,591382673166474","0","0,418964801763867","0,577847902738953",FALSE,"Lamu"
"58",3,"Kenya","KEKR52FL.DTA",2009,831,"region",3,"0,443879571352711","0,349627718237184","0,725043389061389","0,779921486102966","0,667240549689252","0,135129585384696","0,192229288786434","0,00540057613961791",NA,"0,149877159737757","0,105885927727174","0,591382673166474","0","0,418964801763867","0,577847902738953",FALSE,"Taita Taveta"
"59",4,"Kenya","KEKR52FL.DTA",2009,717,"region",4,"0,0644043645163579","0,178839784349956","0,658830548611687","0,805996455718695","0,49313404529718","0,172682555130659","0,334183399572161","0",NA,"0,139640532262353","0,176015141903532","0,46024009763476","0,368192078107808","0,386092092214753","0,586026396359946",TRUE,"Kitui"
"60",4,"Kenya","KEKR52FL.DTA",2009,717,"region",4,"0,0644043645163579","0,178839784349956","0,658830548611687","0,805996455718695","0,49313404529718","0,172682555130659","0,334183399572161","0",NA,"0,139640532262353","0,176015141903532","0,46024009763476","0,368192078107808","0,386092092214753","0,586026396359946",TRUE,"Marsabit"
"61",4,"Kenya","KEKR52FL.DTA",2009,717,"region",4,"0,0644043645163579","0,178839784349956","0,658830548611687","0,805996455718695","0,49313404529718","0,172682555130659","0,334183399572161","0",NA,"0,139640532262353","0,176015141903532","0,46024009763476","0,368192078107808","0,386092092214753","0,586026396359946",TRUE,"Makueni"
"62",4,"Kenya","KEKR52FL.DTA",2009,717,"region",4,"0,0644043645163579","0,178839784349956","0,658830548611687","0,805996455718695","0,49313404529718","0,172682555130659","0,334183399572161","0",NA,"0,139640532262353","0,176015141903532","0,46024009763476","0,368192078107808","0,386092092214753","0,586026396359946",TRUE,"Machakos"
"63",4,"Kenya","KEKR52FL.DTA",2009,717,"region",4,"0,0644043645163579","0,178839784349956","0,658830548611687","0,805996455718695","0,49313404529718","0,172682555130659","0,334183399572161","0",NA,"0,139640532262353","0,176015141903532","0,46024009763476","0,368192078107808","0,386092092214753","0,586026396359946",TRUE,"Meru"
"64",4,"Kenya","KEKR52FL.DTA",2009,717,"region",4,"0,0644043645163579","0,178839784349956","0,658830548611687","0,805996455718695","0,49313404529718","0,172682555130659","0,334183399572161","0",NA,"0,139640532262353","0,176015141903532","0,46024009763476","0,368192078107808","0,386092092214753","0,586026396359946",TRUE,"Embu"
"65",4,"Kenya","KEKR52FL.DTA",2009,717,"region",4,"0,0644043645163579","0,178839784349956","0,658830548611687","0,805996455718695","0,49313404529718","0,172682555130659","0,334183399572161","0",NA,"0,139640532262353","0,176015141903532","0,46024009763476","0,368192078107808","0,386092092214753","0,586026396359946",TRUE,"Isiolo"
"66",4,"Kenya","KEKR52FL.DTA",2009,717,"region",4,"0,0644043645163579","0,178839784349956","0,658830548611687","0,805996455718695","0,49313404529718","0,172682555130659","0,334183399572161","0",NA,"0,139640532262353","0,176015141903532","0,46024009763476","0,368192078107808","0,386092092214753","0,586026396359946",TRUE,"Tharaka-Nithi"
"67",1,"Kenya","KEKR52FL.DTA",2009,396,"region",1,"1","0,181826979427686","0,550062197493109","0,908485603168323","0,333822390440898","0,549555114938771","0,116622494620331","0",NA,"0,117048137072761","0,0602887823010195","0,672338264701342","0,537870611761074","0,371456904159851","0,675299822188753",TRUE,"Nairobi"
"68",8,"Kenya","KEKR52FL.DTA",2009,548,"region",8,"0,148402971408946","0,234200571018295","0,538797694471788","0,98541130896739","0,541275117893417","0,026958063186875","0,41569270247383","0,0160741164458782",NA,"0,16790868427977","0,145321853377257","0,555303733860172","0","0,359978846244239","0,668115045661332",FALSE,"Wajir"
"69",8,"Kenya","KEKR52FL.DTA",2009,548,"region",8,"0,148402971408946","0,234200571018295","0,538797694471788","0,98541130896739","0,541275117893417","0,026958063186875","0,41569270247383","0,0160741164458782",NA,"0,16790868427977","0,145321853377257","0,555303733860172","0","0,359978846244239","0,668115045661332",FALSE,"Mandera"
"70",8,"Kenya","KEKR52FL.DTA",2009,548,"region",8,"0,148402971408946","0,234200571018295","0,538797694471788","0,98541130896739","0,541275117893417","0,026958063186875","0,41569270247383","0,0160741164458782",NA,"0,16790868427977","0,145321853377257","0,555303733860172","0","0,359978846244239","0,668115045661332",FALSE,"Garissa"
"71",5,"Kenya","KEKR52FL.DTA",2009,999,"region",5,"0,10799747783649","0,243032163836344","0,786325844559174","0,699722211699738","0,614796656504531","0,15252578540421","0,22492483955113","0,00775271854012964",NA,"0,121321665743905","0,251549099787323","0,366086411978065","0,0653708302861499","0,396449823932642","0,504180075824543",FALSE,"Migori"
